Alabama, 1920, 222.52746826410294, 501.0
Alabama, 1921, 165.84308713674545, 501.0
Alabama, 1922, 183.38927280902863, 501.0
Alabama, 1923, 180.6400175690651, 501.0
Alabama, 1924, 190.2787805199623, 501.0
Alaska, 1920, 1461.8020253777504, 3489.0
Alaska, 1921, 1582.7918504476547, 4402.0
Alaska, 1922, 1441.3769639134407, 4272.0
Alaska, 1923, 1524.0010057091713, 4104.0
Alaska, 1924, 1080.518930196762, 3651.0
Alaska, 1925, 983.0927965641022, 3322.0
Alaska, 1926, 1184.0805981755257, 4082.0
Alaska, 1927, 988.4779697060585, 3259.0
Alaska, 1928, 957.9839994907379, 3164.0
Alaska, 1929, 984.1778824925423, 3161.0
Alaska, 1930, 860.1403904557228, 3115.0
Alaska, 1931, 830.8551803231239, 3047.0
Alaska, 1932, 849.3431203961372, 3181.0
Alaska, 1933, 921.9489821195602, 2655.0
Alaska, 1934, 1020.6330154538155, 2497.0
Alaska, 1935, 780.0823566913605, 1809.0
Alaska, 1936, 523.3403068780899, 1223.0
Alaska, 1937, 506.55528897047043, 931.0
Alaska, 1938, 591.0061458349228, 1204.0
Alaska, 1939, 472.5851242542267, 1057.0
Alaska, 1940, 480.2543229460716, 1065.0
Arizona, 1920, 1960.207069158554, 4289.0
Arizona, 1921, 2120.896804869175, 5294.0
Arizona, 1922, 2571.8653490543365, 5893.0
Arizona, 1923, 1025.4212712049484, 2123.0
Arizona, 1924, 735.8771643042564, 1571.0
Arizona, 1925, 914.6005041003227, 1666.0
Arizona, 1926, 1258.2249411344528, 2642.0
Arizona, 1927, 815.2863720655441, 1703.0
Arizona, 1928, 457.4695235490799, 1022.0
Arizona, 1929, 305.23886489868164, 480.0
Arizona, 1930, 500.2485955953598, 822.0
Arizona, 1931, 464.1745807528496, 906.0
Arizona, 1932, 502.0013738274574, 1017.0
Arizona, 1933, 455.25374937057495, 897.0
Arizona, 1934, 411.2362185716629, 824.0
Arizona, 1935, 290.3460066318512, 613.0
Arizona, 1936, 337.3135738372803, 750.0
Arizona, 1937, 455.16536843776703, 800.0
Arizona, 1938, 347.47888445854187, 560.0
Arizona, 1939, 544.6144161224365, 966.0
Arizona, 1940, 602.3571175336838, 1083.0
Arkansas, 1920, 1756.739007472992, 3758.0
Arkansas, 1921, 2309.128969371319, 4772.0
Arkansas, 1922, 1211.207327723503, 3283.0
Arkansas, 1923, 275.3489207625389, 567.0
Arkansas, 1924, 27.12546181678772, 47.0
Arkansas, 1925, 0.0, 0.0
Arkansas, 1926, 1.9893100261688232, 2.0
California, 1920, 123.96181792020798, 272.0
California, 1921, 152.98247158527374, 309.0
California, 1922, 166.65517497062683, 451.0
California, 1923, 67.17560869455338, 327.0
California, 1924, 157.95698601007462, 404.0
California, 1925, 129.95673608779907, 279.0
California, 1926, 90.18891823291779, 256.0
California, 1927, 121.92079210281372, 425.0
California, 1928, 71.8315782546997, 349.0
California, 1929, 96.16872191429138, 280.0
California, 1930, 81.2467845082283, 361.0
California, 1931, 135.16740947961807, 366.0
California, 1932, 105.91918677091599, 422.0
California, 1933, 186.70394778251648, 401.0
California, 1934, 162.30322587490082, 373.0
California, 1935, 150.95293521881104, 417.0
California, 1936, 115.81220066547394, 304.0
California, 1937, 100.12402945756912, 285.0
California, 1938, 83.4139774441719, 263.0
California, 1939, 69.67457723617554, 284.0
California, 1940, 48.704774141311646, 399.0
Colorado, 1920, 2422.4229872226715, 6077.0
Colorado, 1921, 2941.890402853489, 7304.0
Colorado, 1922, 2373.305110156536, 5530.0
Colorado, 1923, 1897.4320352077484, 4441.0
Colorado, 1924, 1558.346186876297, 3384.0
Colorado, 1925, 602.5149651169777, 1230.0
Colorado, 1926, 292.6501631140709, 594.0
Colorado, 1927, 83.67914789915085, 217.0
Colorado, 1928, 47.10679394006729, 129.0
Colorado, 1929, 79.53410059213638, 132.0
Colorado, 1930, 59.749479711055756, 138.0
Colorado, 1931, 32.87350279092789, 141.0
Colorado, 1932, 35.526215851306915, 90.0
Colorado, 1933, 50.320695638656616, 125.0
Colorado, 1934, 96.45171362161636, 214.0
Colorado, 1935, 0.0, 0.0
Colorado, 1936, 0.0012248754501342773, 58.0
Colorado, 1937, 66.55804258584976, 170.0
Colorado, 1938, 70.40612125396729, 191.0
Colorado, 1939, 118.84715473651886, 334.0
Colorado, 1940, 59.801301181316376, 127.0
Connecticut, 1920, 1190.9239933490753, 2589.0
Connecticut, 1921, 1151.2065634727478, 2760.0
Connecticut, 1922, 1008.1945554018021, 2805.0
Connecticut, 1923, 377.5030333995819, 980.0
Connecticut, 1924, 358.761057138443, 902.0
Connecticut, 1925, 340.0818549990654, 1030.0
Connecticut, 1926, 229.44134068489075, 629.0
Connecticut, 1927, 279.360414147377, 630.0
Connecticut, 1928, 360.0254301428795, 759.0
Connecticut, 1929, 356.3385539650917, 810.0
Connecticut, 1930, 91.45530486106873, 360.0
Connecticut, 1931, 144.55046504735947, 511.0
Connecticut, 1932, 135.088429749012, 523.0
Connecticut, 1933, 146.19359743595123, 332.0
Connecticut, 1934, 184.45667523145676, 483.0
Connecticut, 1935, 158.84267336130142, 400.0
Connecticut, 1936, 175.0866709947586, 496.0
Connecticut, 1937, 155.23415887355804, 491.0
Connecticut, 1938, 178.56852358579636, 503.0
Connecticut, 1939, 213.77690517902374, 518.0
Connecticut, 1940, 188.02693963050842, 493.0
Delaware, 1920, 687.2097189426422, 1482.0
Delaware, 1921, 1061.6260896921158, 1912.0
Delaware, 1922, 903.3586636781693, 1747.0
Delaware, 1923, 495.7537426352501, 925.0
Delaware, 1924, 387.88210010528564, 617.0
Delaware, 1925, 410.782042324543, 714.0
Delaware, 1926, 418.7155764102936, 625.0
Delaware, 1927, 435.46406918764114, 723.0
Delaware, 1928, 364.4863436818123, 534.0
Delaware, 1929, 383.1110216975212, 553.0
Delaware, 1930, 384.0776897072792, 665.0
Delaware, 1931, 379.9043325185776, 611.0
Delaware, 1932, 354.37729316949844, 749.0
Delaware, 1933, 366.84287828207016, 614.0
Delaware, 1934, 337.0084196925163, 541.0
Delaware, 1935, 261.90173465013504, 485.0
Delaware, 1936, 294.62093967199326, 650.0
Delaware, 1937, 257.8448274731636, 481.0
Delaware, 1938, 216.1951703429222, 454.0
Delaware, 1939, 196.71113061904907, 418.0
Delaware, 1940, 373.8917198777199, 516.0
District of Columbia, 1920, 386.0175409913063, 1084.0
District of Columbia, 1921, 185.44470524787903, 831.0
District of Columbia, 1922, 315.238589823246, 1058.0
District of Columbia, 1923, 224.89067488908768, 802.0
District of Columbia, 1924, 157.01116126775742, 692.0
District of Columbia, 1925, 108.86109977960587, 650.0
District of Columbia, 1926, 177.12026625871658, 744.0
District of Columbia, 1927, 294.5527175664902, 680.0
District of Columbia, 1928, 256.7597650885582, 676.0
District of Columbia, 1929, 184.34212058782578, 803.0
District of Columbia, 1930, 235.75299018621445, 726.0
District of Columbia, 1931, 232.80177146196365, 690.0
District of Columbia, 1932, 210.39812874794006, 704.0
District of Columbia, 1933, 221.53599524497986, 780.0
District of Columbia, 1934, 172.30502480268478, 608.0
District of Columbia, 1935, 152.45003813505173, 699.0
District of Columbia, 1936, 123.59253817796707, 657.0
District of Columbia, 1937, 133.07313632965088, 581.0
District of Columbia, 1938, 204.07308983802795, 737.0
District of Columbia, 1939, 273.1349469423294, 699.0
District of Columbia, 1940, 130.34464567899704, 348.0
Florida, 1920, 687.8740192651749, 1411.0
Florida, 1921, 614.9228315353394, 1461.0
Florida, 1922, 929.7498126626015, 1971.0
Florida, 1926, 128.6111324429512, 247.0
Florida, 1927, 0.0, 0.0
Florida, 1928, 0.0, 0.0
Florida, 1929, 0.0, 0.0
Florida, 1930, 0.0, 0.0
Florida, 1931, 1.9966734647750854, 2.0
Florida, 1932, 124.76183521747589, 308.0
Florida, 1933, 95.58687847852707, 337.0
Florida, 1934, 98.05412691831589, 238.0
Florida, 1935, 0.0, 0.0
Florida, 1936, 132.67284846305847, 331.0
Florida, 1937, 80.5885334610939, 264.0
Florida, 1938, 86.17894506454468, 244.0
Florida, 1939, 237.94060879945755, 536.0
Florida, 1940, 197.93762183189392, 514.0
Georgia, 1920, 981.6777795553207, 2286.0
Georgia, 1921, 1003.8807118535042, 2132.0
Georgia, 1922, 915.2835292220116, 2038.0
Georgia, 1923, 559.4089083075523, 1187.0
Georgia, 1924, 1233.6762593984604, 2045.0
Georgia, 1925, 585.073731303215, 1228.0
Georgia, 1926, 305.71116918325424, 511.0
Georgia, 1927, 347.1548658013344, 501.0
Hawaii, 1920, 495.041929602623, 1002.0
Hawaii, 1921, 548.8882228732109, 1002.0
Hawaii, 1922, 387.36358880996704, 1002.0
Idaho, 1920, 3919.024818241596, 9217.0
Idaho, 1921, 4172.725918471813, 9433.0
Idaho, 1922, 4383.37859505415, 9741.0
Idaho, 1923, 3055.2420499920845, 6951.0
Idaho, 1924, 2309.4580360651016, 4942.0
Idaho, 1925, 471.39369493722916, 1279.0
Idaho, 1926, 205.6949207186699, 309.0
Illinois, 1920, 358.40706890821457, 1331.0
Illinois, 1921, 463.4734184741974, 1368.0
Illinois, 1922, 356.84334921836853, 1313.0
Illinois, 1923, 57.89695155620575, 498.0
Illinois, 1924, 82.34985333681107, 283.0
Illinois, 1925, 65.5904221534729, 362.0
Illinois, 1926, 68.87277698516846, 337.0
Illinois, 1927, 0.3218684792518616, 44.0
Illinois, 1928, 14.978917300701141, 43.0
Illinois, 1929, 0.0, 0.0
Illinois, 1930, 0.0, 0.0
Illinois, 1931, 18.88900262117386, 35.0
Illinois, 1932, 0.0, 0.0
Illinois, 1933, 0.0, 0.0
Illinois, 1934, -1.6855065822601318, 32.0
Illinois, 1935, 120.0118448138237, 202.0
Illinois, 1936, 83.61645793914795, 110.0
Illinois, 1937, 15.972320258617401, 22.0
Illinois, 1938, 33.75889873504639, 46.0
Illinois, 1939, 12.816812515258789, 33.0
Illinois, 1940, 53.70401459932327, 74.0
Indiana, 1920, 654.1313240528107, 1499.0
Indiana, 1921, 547.1095525026321, 1568.0
Indiana, 1922, 761.0741835236549, 1745.0
Indiana, 1923, 92.28205865621567, 309.0
Indiana, 1924, 121.3615517616272, 415.0
Indiana, 1925, 143.435553252697, 340.0
Indiana, 1926, 50.450232088565826, 260.0
Indiana, 1927, 149.38480359315872, 314.0
Indiana, 1928, 176.7360942363739, 406.0
Indiana, 1929, 154.09895133972168, 351.0
Indiana, 1930, 26.210692882537842, 398.0
Indiana, 1931, 131.2582969069481, 448.0
Indiana, 1932, 46.41937357187271, 367.0
Indiana, 1933, 93.22983187437057, 269.0
Indiana, 1934, 101.09028172492981, 213.0
Indiana, 1935, 66.2100760936737, 216.0
Indiana, 1936, 99.61522907018661, 325.0
Iowa, 1920, 1120.48709076643, 2159.0
Iowa, 1921, 1125.6216193437576, 2167.0
Iowa, 1922, 375.2516043782234, 705.0
Iowa, 1923, 93.71441692113876, 192.0
Iowa, 1924, 1.9790502786636353, 10.0
Kansas, 1920, 840.750390291214, 1739.0
Kansas, 1921, 813.7985230088234, 1583.0
Kansas, 1922, 583.8464047312737, 1193.0
Kentucky, 1920, 1613.0802599191666, 3297.0
Kentucky, 1921, 1730.0709981322289, 3807.0
Kentucky, 1922, 1670.123942553997, 3432.0
Louisiana, 1920, 3233.878893136978, 6328.0
Louisiana, 1921, 3374.2757804989815, 6779.0
Louisiana, 1922, 2783.5581958293915, 5425.0
Maine, 1920, 1121.2329305410385, 2069.0
Maine, 1921, 1371.5591926574707, 2222.0
Maine, 1922, 1027.1834053993225, 1572.0
Maine, 1923, 623.0639932155609, 1248.0
Maine, 1924, 652.1143996119499, 1142.0
Maine, 1925, 318.36980867385864, 587.0
Maine, 1926, 369.1432269215584, 719.0
Maryland, 1920, 1669.8178536891937, 3643.0
Maryland, 1921, 1840.6975084543228, 4338.0
Maryland, 1922, 1936.413104236126, 4212.0
Maryland, 1923, 1318.1266410946846, 2591.0
Maryland, 1924, 920.3095509409904, 1964.0
Maryland, 1925, 698.4280073046684, 1489.0
Maryland, 1926, 938.3230764269829, 1925.0
